PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,AccHR_X,AccHR_Y,AccHR_Z,Gyr_X,Gyr_Y,Gyr_Z,GyrHR_X,GyrHR_Y,GyrHR_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Pressure,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3],Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U,Temperature,GyrTemp_X,GyrTemp_Y,GyrTemp_Z
40291,1107214,-0.016336,0.181543,9.798191,-0.046771,0.011824,0.012046,,,,0.003358,-0.002691,0.002404,,,,-0.21917,-0.278623,0.37787,-0.000041,0.000454,0.024495,1,0.000004,-0.000003,0.000003,100254,0.999955,0.008667,-0.001584,-0.00352,0.993837,-0.17797,-0.404952,0.99997,-0.007068,0.003106,0.007013,0.999825,0.017345,-0.003228,-0.017322,0.999845,,,,,,,30.29,,,
40292,1107239,-0.013282,0.121035,9.756659,-0.043851,-0.048008,-0.030518,,,,0.002501,0.002053,0.001837,,,,,,,-0.000033,0.000302,0.024392,1,0.000003,0.000003,0.000002,,0.999955,0.00867,-0.001582,-0.003519,0.994144,-0.177741,-0.404752,0.99997,-0.007064,0.003102,0.007009,0.999825,0.01735,-0.003224,-0.017328,0.999845,,,,,,,30.29,,,
40293,1107264,-0.001425,0.232453,9.822176,-0.031592,0.06216,0.036962,,,,0.001732,-0.002143,0.001063,,,,,,,-0.000004,0.000581,0.024555,1,0.000002,-0.000003,0.000001,,0.999955,0.008671,-0.001585,-0.003517,0.994327,-0.178112,-0.404538,0.99997,-0.00706,0.003109,0.007005,0.999825,0.017353,-0.003231,-0.017331,0.999845,,,,,,,30.29,,,
40294,1107289,0.080819,0.090352,9.791064,0.049856,-0.07989,0.003643,,,,-0.000341,0.001193,0.000299,,,,,,,0.000202,0.000226,0.024478,1,0,0.000001,0,,0.999955,0.008671,-0.001584,-0.003517,0.994227,-0.178002,-0.40456,0.99997,-0.007061,0.003107,0.007006,0.999825,0.017352,-0.003229,-0.017329,0.999845,,,,,,,30.29,,,
40295,1107314,-0.000414,0.255117,9.809353,-0.030301,0.08518,0.024533,,,,-0.001553,0.000332,-0.00039,,,,-0.218202,-0.279121,0.378377,-0.000001,0.000638,0.024523,1,-0.000002,0,0,100244,0.999955,0.008668,-0.001584,-0.003518,0.993955,-0.178014,-0.404683,0.99997,-0.007063,0.003107,0.007008,0.999825,0.017347,-0.003229,-0.017325,0.999845,,,,,,,30.29,,,
40296,1107339,-0.002583,0.061112,9.797668,-0.033795,-0.108566,0.00948,,,,-0.000751,0.000342,0.001956,,,,,,,-0.000006,0.000153,0.024494,1,-0.000001,0,0.000002,,0.999955,0.008667,-0.001584,-0.003516,0.993796,-0.178031,-0.404469,0.99997,-0.007059,0.003107,0.007004,0.999825,0.017344,-0.003229,-0.017322,0.999845,,,,,,,30.29,,,
40297,1107364,0.084925,0.214226,9.796046,0.054673,0.043863,0.010787,,,,0.001221,-0.002013,-0.002693,,,,,,,0.000212,0.000535,0.02449,1,0.000002,-0.000003,-0.000003,,0.999955,0.008668,-0.001587,-0.003519,0.993908,-0.178374,-0.40478,0.99997,-0.007065,0.003113,0.00701,0.999825,0.017346,-0.003235,-0.017324,0.999845,,,,,,,30.29,,,
40298,1107389,-0.009784,0.106094,9.785318,-0.040796,-0.063351,-0.00211,,,,-0.00008,-0.001593,-0.001262,,,,,,,-0.000025,0.000265,0.024463,1,0,-0.000002,-0.000002,,0.999955,0.008667,-0.00159,-0.003521,0.993847,-0.17866,-0.405032,0.99997,-0.007069,0.003118,0.007014,0.999825,0.017345,-0.00324,-0.017323,0.999845,,,,,,,30.29,,,
40299,1107414,0.038799,0.179474,9.841751,0.008033,0.008622,0.055738,,,,0.001637,-0.002302,-0.001231,,,,-0.217249,-0.278136,0.379371,0.000097,0.000449,0.024604,1,0.000002,-0.000003,-0.000002,100252,0.999955,0.008669,-0.001593,-0.003523,0.994031,-0.179047,-0.405281,0.99997,-0.007073,0.003125,0.007018,0.999825,0.017348,-0.003247,-0.017326,0.999845,,,,,,,30.29,,,
40300,1107439,0.020316,0.14339,9.79259,-0.010644,-0.026339,0.0059,,,,-0.001727,-0.003001,0.001653,,,,,,,0.000051,0.000359,0.024481,1,-0.000002,-0.000004,0.000002,,0.999955,0.008666,-0.001597,-0.003522,0.993733,-0.179542,-0.40512,0.99997,-0.007071,0.003134,0.007015,0.999825,0.017343,-0.003256,-0.01732,0.999845,,,,,,,30.29,,,
40301,1107464,0.022593,0.184652,9.794283,-0.007906,0.014844,0.008314,,,,-0.000143,0.002346,0.001391,,,,,,,0.000057,0.000462,0.024486,1,0,0.000003,0.000002,,0.999955,0.008666,-0.001595,-0.003519,0.993648,-0.17927,-0.404854,0.99997,-0.007066,0.003129,0.007011,0.999825,0.017341,-0.003251,-0.017319,0.999845,,,,,,,30.29,,,
40302,1107489,0.036382,0.147723,9.814,0.005589,-0.022462,0.027431,,,,-0.001043,0.001913,-0.00466,,,,,,,0.000091,0.000369,0.024535,1,-0.000001,0.000002,-0.000006,,0.999955,0.008664,-0.001593,-0.003526,0.99345,-0.179046,-0.405584,0.99997,-0.007079,0.003125,0.007023,0.999825,0.017338,-0.003247,-0.017316,0.999845,,,,,,,30.29,,,
40303,1107514,0.020007,0.169887,9.82337,-0.010678,-0.000392,0.037132,,,,0.000568,0.000849,0.000947,,,,-0.218239,-0.275661,0.37935,0.00005,0.000425,0.024558,1,0.000001,0.000001,0.000001,100260,0.999955,0.008664,-0.001593,-0.003525,0.993481,-0.178987,-0.405514,0.99997,-0.007077,0.003124,0.007022,0.999825,0.017339,-0.003246,-0.017316,0.999845,,,,,,,30.29,,,
40304,1107539,0.068284,0.203729,9.798694,0.037931,0.033599,0.013196,,,,-0.000943,0.001035,0.005309,,,,,,,0.000171,0.000509,0.024497,1,-0.000001,0.000001,0.000007,,0.999955,0.008662,-0.001592,-0.003519,0.993293,-0.178913,-0.404819,0.99997,-0.007065,0.003123,0.00701,0.999825,0.017335,-0.003245,-0.017313,0.999845,,,,,,,30.29,,,
40305,1107564,0.000923,0.134327,9.804082,-0.029952,-0.035424,0.017172,,,,0.000089,0.000314,0.002,,,,,,,0.000002,0.000336,0.02451,1,0,0,0.000003,,0.999955,0.008662,-0.001592,-0.003516,0.99324,-0.178933,-0.404455,0.99997,-0.007059,0.003123,0.007004,0.999825,0.017334,-0.003245,-0.017312,0.999845,,,,,,,30.29,,,
40306,1107589,0.073153,0.16511,9.769199,0.042575,-0.004648,-0.016945,,,,0.002142,-0.000331,-0.004715,,,,,,,0.000183,0.000413,0.024423,1,0.000003,0,-0.000006,,0.999955,0.008664,-0.001593,-0.003522,0.993498,-0.17903,-0.405199,0.99997,-0.007072,0.003125,0.007017,0.999825,0.017339,-0.003247,-0.017316,0.999845,,,,,,,30.29,,,
40307,1107614,-0.077755,0.194963,9.795262,-0.108385,0.026005,0.009157,,,,-0.002576,-0.00364,-0.000076,,,,-0.219194,-0.27565,0.381816,-0.000195,0.000488,0.024488,1,-0.000003,-0.000005,0,100256,0.999955,0.008661,-0.001598,-0.003523,0.993079,-0.179612,-0.405286,0.99997,-0.007073,0.003135,0.007018,0.999825,0.017332,-0.003257,-0.017309,0.999845,,,,,,,30.31,,,
40308,1107639,0.103266,0.109206,9.782362,0.072183,-0.060822,-0.004659,,,,-0.000557,0.000723,0.001473,,,,,,,0.000258,0.000273,0.024456,1,-0.000001,0.000001,0.000002,,0.999955,0.008659,-0.001598,-0.003522,0.992948,-0.179572,-0.405141,0.99997,-0.007071,0.003134,0.007016,0.999825,0.017329,-0.003256,-0.017307,0.999845,,,,,,,30.31,,,
40309,1107664,-0.049324,0.248999,9.804961,-0.079534,0.079452,0.019883,,,,0.003687,-0.000203,0.000065,,,,,,,-0.000123,0.000622,0.024512,1,0.000005,0,0,,0.999955,0.008663,-0.001598,-0.003521,0.993412,-0.179663,-0.405031,0.99997,-0.007069,0.003136,0.007014,0.999825,0.017337,-0.003258,-0.017315,0.999845,,,,,,,30.31,,,
40310,1107689,0.027473,0.053775,9.782743,-0.004149,-0.115677,-0.005473,,,,-0.002468,-0.002225,0.000515,,,,,,,0.000069,0.000135,0.024457,1,-0.000003,-0.000003,0.000001,,0.999955,0.00866,-0.001602,-0.003521,0.993007,-0.180043,-0.40503,0.99997,-0.007069,0.003142,0.007014,0.999825,0.01733,-0.003264,-0.017308,0.999845,,,,,,,30.31,,,
40311,1107714,0.044452,0.208353,9.80015,0.013879,0.038499,0.014661,,,,-0.001968,-0.000386,0.003488,,,,-0.219145,-0.280596,0.378869,0.000111,0.000521,0.0245,1,-0.000002,0,0.000004,100254,0.999955,0.008657,-0.001603,-0.003517,0.992674,-0.180168,-0.404599,0.99997,-0.007062,0.003145,0.007006,0.999825,0.017324,-0.003266,-0.017302,0.999845,,,,,,,30.3,,,
40312,1107739,-0.048572,0.097486,9.81195,-0.079944,-0.07193,0.024245,,,,-0.000125,0.000273,0.000408,,,,,,,-0.000121,0.000244,0.02453,1,0,0,0.000001,,0.999955,0.008656,-0.001603,-0.003517,0.992605,-0.180191,-0.404608,0.99997,-0.007062,0.003145,0.007006,0.999826,0.017323,-0.003267,-0.017301,0.999845,,,,,,,30.3,,,
40313,1107764,0.120576,0.190372,9.819196,0.08984,0.019495,0.033631,,,,0.002746,0.000741,0.004239,,,,,,,0.000301,0.000476,0.024548,1,0.000003,0.000001,0.000005,,0.999955,0.008659,-0.001603,-0.003511,0.992932,-0.180156,-0.403923,0.99997,-0.00705,0.003144,0.006994,0.999825,0.017329,-0.003266,-0.017306,0.999845,,,,,,,30.3,,,
40314,1107789,-0.002658,0.133012,9.768484,-0.03382,-0.036171,-0.018453,,,,0.002847,-0.00342,0.000157,,,,,,,-0.000007,0.000332,0.024421,1,0.000004,-0.000004,0,,0.999955,0.008662,-0.001607,-0.003512,0.993289,-0.180707,-0.403976,0.99997,-0.007051,0.003154,0.006995,0.999825,0.017335,-0.003276,-0.017313,0.999845,,,,,,,30.3,,,
40315,1107814,0.012692,0.148164,9.804225,-0.018424,-0.02174,0.017592,,,,0.001398,-0.000355,-0.000553,,,,-0.219207,-0.274663,0.381316,0.000032,0.00037,0.024511,1,0.000002,0,-0.000001,100252,0.999955,0.008664,-0.001608,-0.003513,0.993439,-0.180817,-0.404124,0.99997,-0.007053,0.003156,0.006997,0.999825,0.017338,-0.003278,-0.017315,0.999845,,,,,,,30.29,,,
40316,1107839,0.091573,0.214468,9.815931,0.060837,0.043816,0.030697,,,,0.000457,-0.000758,0.003212,,,,,,,0.000229,0.000536,0.02454,1,0.000001,-0.000001,0.000004,,0.999955,0.008664,-0.00161,-0.003509,0.993453,-0.180994,-0.403733,0.99997,-0.007046,0.003159,0.006991,0.999825,0.017338,-0.003281,-0.017315,0.999845,,,,,,,30.29,,,
40317,1107864,-0.016672,0.133606,9.79147,-0.047867,-0.035864,0.004493,,,,0.000811,0.000272,-0.000152,,,,,,,-0.000042,0.000334,0.024479,1,0.000001,0,0,,0.999955,0.008664,-0.00161,-0.003509,0.993505,-0.181016,-0.403679,0.99997,-0.007045,0.003159,0.00699,0.999825,0.017339,-0.003281,-0.017316,0.999845,,,,,,,30.29,,,
40318,1107889,0.0361,0.200531,9.794829,0.005432,0.030557,0.009181,,,,0.001846,0.001808,-0.000907,,,,,,,0.00009,0.000501,0.024487,1,0.000002,0.000002,-0.000001,,0.999955,0.008666,-0.001608,-0.003511,0.993719,-0.180816,-0.403872,0.99997,-0.007049,0.003156,0.006993,0.999825,0.017343,-0.003278,-0.01732,0.999845,,,,,,,30.29,,,
40319,1107914,0.069945,0.162271,9.800982,0.038948,-0.008042,0.014775,,,,0.001121,0.000291,-0.000021,,,,-0.216288,-0.278141,0.37938,0.000175,0.000406,0.024502,1,0.000001,0,0,100254,0.999955,0.008667,-0.001609,-0.003511,0.993829,-0.180835,-0.403942,0.99997,-0.00705,0.003156,0.006994,0.999825,0.017345,-0.003278,-0.017322,0.999845,,,,,,,30.29,,,
40320,1107939,-0.007236,0.159251,9.810851,-0.03828,-0.010914,0.024344,,,,0.005329,0.000543,0.004228,,,,,,,-0.000018,0.000398,0.024527,1,0.000007,0.000001,0.000005,,0.999955,0.008673,-0.001609,-0.003507,0.99454,-0.180828,-0.403402,0.99997,-0.007041,0.003156,0.006985,0.999825,0.017357,-0.003278,-0.017334,0.999844,,,,,,,30.29,,,
40321,1107964,0.060801,0.177735,9.809162,0.030194,0.007269,0.02319,,,,-0.000255,0.006656,0.0015,,,,,,,0.000152,0.000444,0.024523,1,0,0.000008,0.000002,,0.999955,0.008672,-0.001601,-0.003504,0.99444,-0.17994,-0.403075,0.99997,-0.007035,0.003141,0.006979,0.999825,0.017355,-0.003262,-0.017333,0.999844,,,,,,,30.29,,,
40322,1107989,0.015548,0.177228,9.806895,-0.015376,0.007102,0.020773,,,,0.000458,-0.003026,0.000397,,,,,,,0.000039,0.000443,0.024517,1,0.000001,-0.000004,0,,0.999955,0.008673,-0.001605,-0.003504,0.994455,-0.180435,-0.403093,0.99997,-0.007035,0.003149,0.00698,0.999825,0.017356,-0.003271,-0.017333,0.999844,,,,,,,30.29,,,
40323,1108014,-0.015931,0.155093,9.807634,-0.046889,-0.014757,0.021029,,,,-0.000912,0.001188,0.00137,,,,-0.219678,-0.276149,0.378349,-0.00004,0.000388,0.024519,1,-0.000001,0.000001,0.000002,100251,0.999955,0.008671,-0.001604,-0.003503,0.994273,-0.180329,-0.402961,0.99997,-0.007033,0.003147,0.006977,0.999825,0.017352,-0.003269,-0.01733,0.999844,,,,,,,30.29,,,
40324,1108039,0.044352,0.165542,9.805726,0.013276,-0.004776,0.019493,,,,0.001284,-0.003169,0.000948,,,,,,,0.000111,0.000414,0.024514,1,0.000002,-0.000004,0.000001,,0.999955,0.008672,-0.001609,-0.003502,0.994406,-0.180846,-0.402901,0.99997,-0.007032,0.003156,0.006976,0.999825,0.017355,-0.003278,-0.017332,0.999844,,,,,,,30.29,,,
40325,1108064,0.011717,0.150008,9.802506,-0.019268,-0.020113,0.015904,,,,0.002704,0.002477,0.000163,,,,,,,0.000029,0.000375,0.024506,1,0.000003,0.000003,0,,0.999955,0.008675,-0.001606,-0.003501,0.994729,-0.180552,-0.402768,0.999971,-0.00703,0.003151,0.006974,0.999825,0.01736,-0.003273,-0.017338,0.999845,,,,,,,30.29,,,
40326,1108089,-0.024529,0.180864,9.79743,-0.055312,0.011204,0.011249,,,,-0.000992,0.000853,0.002503,,,,,,,-0.000061,0.000452,0.024494,1,-0.000001,0.000001,0.000003,,0.999955,0.008673,-0.001606,-0.003498,0.994535,-0.180497,-0.402475,0.999971,-0.007024,0.00315,0.006969,0.999825,0.017357,-0.003272,-0.017334,0.999845,,,,,,,30.29,,,
40327,1108114,0.045352,0.150006,9.779836,0.014513,-0.01979,-0.00666,,,,-0.001235,0.002763,0.001959,,,,-0.217304,-0.273194,0.380338,0.000114,0.000375,0.02445,1,-0.000002,0.000003,0.000002,100254,0.999955,0.008671,-0.001603,-0.003497,0.994307,-0.180167,-0.402255,0.999971,-0.007021,0.003144,0.006965,0.999825,0.017353,-0.003266,-0.017331,0.999845,,,,,,,30.3,,,
40328,1108139,0.002667,0.099719,9.78539,-0.028705,-0.069958,-0.002113,,,,0.001483,-0.001797,0.000275,,,,,,,0.000007,0.000249,0.024463,1,0.000002,-0.000002,0,,0.999955,0.008673,-0.001605,-0.003497,0.994469,-0.180485,-0.402288,0.999971,-0.007021,0.00315,0.006965,0.999825,0.017356,-0.003271,-0.017333,0.999845,,,,,,,30.3,,,
40329,1108164,0.058581,0.173879,9.786842,0.027702,0.003723,0.000804,,,,0.001971,-0.001027,0.0012,,,,,,,0.000146,0.000435,0.024467,1,0.000002,-0.000001,0.000002,,0.999955,0.008675,-0.001607,-0.003495,0.994686,-0.180696,-0.402062,0.999971,-0.007017,0.003154,0.006961,0.999825,0.01736,-0.003275,-0.017337,0.999845,,,,,,,30.3,,,
40330,1108189,0.010765,0.162365,9.83517,-0.020361,-0.00843,0.048772,,,,0.003964,-0.000465,0.001029,,,,,,,0.000027,0.000406,0.024588,1,0.000005,-0.000001,0.000001,,0.999955,0.008679,-0.001608,-0.003494,0.995203,-0.180826,-0.401983,0.999971,-0.007016,0.003156,0.00696,0.999825,0.017369,-0.003277,-0.017346,0.999844,,,,,,,30.3,,,
40331,1108214,0.099915,0.11302,9.785412,0.06857,-0.057727,-0.001555,,,,0.006249,-0.000712,0.001981,,,,-0.218735,-0.274673,0.377856,0.00025,0.000282,0.024464,1,0.000008,-0.000001,0.000002,100257,0.999955,0.008686,-0.00161,-0.003492,0.996047,-0.180994,-0.401769,0.999971,-0.007012,0.003159,0.006956,0.999825,0.017383,-0.00328,-0.017361,0.999844,,,,,,,30.29,,,
40332,1108239,-0.019939,0.175648,9.784625,-0.05082,0.0058,-0.001631,,,,0.002141,0.000352,0.002869,,,,,,,-0.00005,0.000439,0.024462,1,0.000003,0,0.000004,,0.999955,0.008689,-0.00161,-0.003489,0.996302,-0.181011,-0.401424,0.999971,-0.007006,0.003159,0.00695,0.999825,0.017388,-0.00328,-0.017365,0.999844,,,,,,,30.29,,,
40333,1108264,0.075075,0.149768,9.793878,0.044019,-0.020778,0.007471,,,,-0.001241,0.001109,0.000326,,,,,,,0.000188,0.000374,0.024485,1,-0.000002,0.000001,0,,0.999955,0.008687,-0.001609,-0.003488,0.99606,-0.180914,-0.401303,0.999971,-0.007004,0.003158,0.006948,0.999825,0.017384,-0.003279,-0.017361,0.999844,,,,,,,30.29,,,
40334,1108289,-0.01958,0.210363,9.817814,-0.050174,0.039972,0.032158,,,,0.001211,0.003246,0.003471,,,,,,,-0.000049,0.000526,0.024545,1,0.000002,0.000004,0.000004,,0.999955,0.008688,-0.001606,-0.003484,0.996181,-0.180518,-0.400865,0.999971,-0.006996,0.003151,0.006941,0.999825,0.017386,-0.003272,-0.017363,0.999844,,,,,,,30.29,,,
40335,1108314,0.057707,0.131749,9.79321,0.026587,-0.038606,0.006434,,,,-0.002001,0.000521,-0.00394,,,,-0.21821,-0.27813,0.379857,0.000144,0.000329,0.024483,1,-0.000003,0.000001,-0.000005,100254,0.999955,0.008685,-0.001605,-0.00349,0.995846,-0.180495,-0.401496,0.999971,-0.007007,0.00315,0.006952,0.999825,0.01738,-0.003271,-0.017357,0.999844,,,,,,,30.29,,,
40336,1108339,0.025275,0.212411,9.782813,-0.005232,0.042259,-0.002661,,,,0.003078,0.000867,-0.000352,,,,,,,0.000063,0.000531,0.024457,1,0.000004,0.000001,0,,0.999955,0.008688,-0.001605,-0.003491,0.996237,-0.18043,-0.401611,0.999971,-0.007009,0.003149,0.006954,0.999825,0.017387,-0.00327,-0.017364,0.999844,,,,,,,30.29,,,
40337,1108364,0.015346,0.132822,9.787796,-0.015889,-0.037387,0.000907,,,,0.002865,-0.002636,-0.002953,,,,,,,0.000038,0.000332,0.024469,1,0.000004,-0.000003,-0.000004,,0.999955,0.008691,-0.001609,-0.003494,0.996583,-0.180861,-0.401967,0.999971,-0.007016,0.003157,0.00696,0.999825,0.017393,-0.003278,-0.01737,0.999844,,,,,,,30.29,,,
40338,1108389,0.046603,0.231405,9.834099,0.015971,0.06029,0.049016,,,,-0.001138,0.000363,0.001786,,,,,,,0.000117,0.000579,0.024585,1,-0.000001,0,0.000002,,0.999955,0.008689,-0.001609,-0.003492,0.996369,-0.180874,-0.401778,0.999971,-0.007012,0.003157,0.006956,0.999825,0.017389,-0.003278,-0.017366,0.999844,,,,,,,30.29,,,
40339,1108414,0.043807,0.127281,9.796431,0.012681,-0.042997,0.009534,,,,-0.003354,0.002568,0.00189,,,,-0.220145,-0.277132,0.379339,0.00011,0.000318,0.024491,1,-0.000004,0.000003,0.000002,100258,0.999955,0.008685,-0.001606,-0.003491,0.995837,-0.180571,-0.401568,0.999971,-0.007009,0.003152,0.006953,0.999825,0.01738,-0.003273,-0.017357,0.999844,,,,,,,30.29,,,
40340,1108439,-0.00938,0.158797,9.806085,-0.040275,-0.011424,0.019567,,,,0.001398,0.002382,0.001153,,,,,,,-0.000023,0.000397,0.024515,1,0.000002,0.000003,0.000001,,0.999955,0.008686,-0.001604,-0.00349,0.995987,-0.180294,-0.401465,0.999971,-0.007007,0.003147,0.006951,0.999825,0.017382,-0.003268,-0.01736,0.999844,,,,,,,30.29,,,
40341,1108464,0.043942,0.172924,9.794116,0.013255,0.002534,0.008013,,,,0.00094,0.002856,-0.000212,,,,,,,0.00011,0.000432,0.024485,1,0.000001,0.000004,0,,0.999955,0.008687,-0.001601,-0.003489,0.996057,-0.179945,-0.401422,0.999971,-0.007006,0.003141,0.00695,0.999825,0.017384,-0.003262,-0.017361,0.999844,,,,,,,30.29,,,
40342,1108489,-0.02318,0.118576,9.780643,-0.054317,-0.051328,-0.006615,,,,0.005317,-0.00076,-0.002012,,,,,,,-0.000058,0.000296,0.024452,1,0.000007,-0.000001,-0.000003,,0.999955,0.008693,-0.001602,-0.003492,0.996769,-0.18011,-0.40178,0.999971,-0.007012,0.003144,0.006957,0.999825,0.017396,-0.003265,-0.017374,0.999844,,,,,,,30.29,,,
40343,1108514,0.03556,0.187255,9.801793,0.004862,0.016648,0.01591,,,,0.001013,0.000467,-0.000383,,,,-0.216793,-0.275666,0.380849,0.000089,0.000468,0.024504,1,0.000001,0.000001,0,100252,0.999955,0.008694,-0.001602,-0.003493,0.996864,-0.180103,-0.401901,0.999971,-0.007014,0.003143,0.006959,0.999825,0.017398,-0.003265,-0.017375,0.999844,,,,,,,30.3,,,
40344,1108539,-0.001012,0.143712,9.777427,-0.031744,-0.026257,-0.009323,,,,0.001679,0.00431,-0.000606,,,,,,,-0.000002,0.000359,0.024444,1,0.000002,0.000005,-0.000001,,0.999955,0.008695,-0.001597,-0.003495,0.997054,-0.179545,-0.402045,0.999971,-0.007017,0.003134,0.006961,0.999824,0.017401,-0.003255,-0.017379,0.999844,,,,,,,30.3,,,
40345,1108564,0.034425,0.126068,9.78508,0.003386,-0.044258,-0.001868,,,,0.000639,-0.000879,-0.00018,,,,,,,0.000086,0.000315,0.024463,1,0.000001,-0.000001,0,,0.999955,0.008696,-0.001599,-0.003494,0.997081,-0.17973,-0.401983,0.999971,-0.007016,0.003137,0.00696,0.999824,0.017401,-0.003258,-0.017379,0.999844,,,,,,,30.3,,,
40346,1108589,-0.021307,0.166336,9.818004,-0.052177,-0.004327,0.031577,,,,0.003522,-0.000274,0.001218,,,,,,,-0.000053,0.000416,0.024545,1,0.000004,0,0.000002,,0.999955,0.008699,-0.0016,-0.003493,0.997535,-0.179833,-0.401877,0.999971,-0.007014,0.003139,0.006958,0.999824,0.017409,-0.00326,-0.017387,0.999844,,,,,,,30.3,,,
40347,1108614,0.125902,0.11061,9.814525,0.094663,-0.060983,0.027589,,,,0.001285,0.000279,-0.000298,,,,-0.218204,-0.278624,0.379859,0.000315,0.000276,0.024536,1,0.000002,0,0,100244,0.999955,0.008701,-0.0016,-0.003494,0.997669,-0.179853,-0.401986,0.999971,-0.007016,0.003139,0.00696,0.999824,0.017412,-0.003261,-0.017389,0.999844,,,,,,,30.29,,,
40348,1108639,0.007175,0.220131,9.819293,-0.02328,0.049263,0.033892,,,,0.000937,0.001047,0.000384,,,,,,,0.000018,0.00055,0.024548,1,0.000001,0.000001,0,,0.999955,0.008701,-0.001599,-0.003494,0.997752,-0.179765,-0.401996,0.999971,-0.007016,0.003137,0.00696,0.999824,0.017413,-0.003259,-0.017391,0.999844,,,,,,,30.29,,,
40349,1108664,0.050852,0.123537,9.782936,0.019908,-0.046742,-0.004003,,,,-0.004368,0.002039,-0.001213,,,,,,,0.000127,0.000309,0.024457,1,-0.000005,0.000003,-0.000002,,0.999955,0.008695,-0.001597,-0.003495,0.997063,-0.179531,-0.402097,0.999971,-0.007018,0.003133,0.006962,0.999824,0.017401,-0.003255,-0.017379,0.999844,,,,,,,30.29,,,
40350,1108689,0.016329,0.201685,9.821246,-0.014252,0.030763,0.035554,,,,0.002217,0.000107,0.000846,,,,,,,0.000041,0.000504,0.024553,1,0.000003,0,0.000001,,0.999955,0.008698,-0.001598,-0.003495,0.99733,-0.179578,-0.402043,0.999971,-0.007017,0.003134,0.006961,0.999824,0.017406,-0.003256,-0.017383,0.999844,,,,,,,30.29,,,
40351,1108714,0.041572,0.162459,9.795712,0.010566,-0.008221,0.009419,,,,0.001953,-0.004523,0.000084,,,,-0.216783,-0.277153,0.378381,0.000104,0.000406,0.024489,1,0.000002,-0.000006,0,100252,0.999955,0.0087,-0.001604,-0.003495,0.997559,-0.180287,-0.402109,0.999971,-0.007018,0.003147,0.006962,0.999824,0.01741,-0.003268,-0.017387,0.999844,,,,,,,30.29,,,
40352,1108739,0.01651,0.193536,9.817791,-0.014178,0.022628,0.031957,,,,0.00143,0.001494,0.000129,,,,,,,0.000041,0.000484,0.024544,1,0.000002,0.000002,0,,0.999955,0.008701,-0.001602,-0.003496,0.997713,-0.180134,-0.402155,0.999971,-0.007019,0.003144,0.006963,0.999824,0.017412,-0.003266,-0.01739,0.999844,,,,,,,30.29,,,
40353,1108764,0.005774,0.149024,9.791231,-0.025145,-0.021366,0.004591,,,,0.001483,0.000793,-0.000322,,,,,,,0.000014,0.000372,0.024478,1,0.000002,0.000001,0,,0.999955,0.008702,-0.001602,-0.003495,0.997862,-0.18008,-0.402101,0.999971,-0.007018,0.003143,0.006962,0.999824,0.017415,-0.003265,-0.017393,0.999844,,,,,,,30.29,,,
40354,1108789,0.021601,0.201296,9.766386,-0.008999,0.031123,-0.019287,,,,0.002884,-0.002019,-0.002709,,,,,,,0.000054,0.000503,0.024416,1,0.000004,-0.000003,-0.000003,,0.999955,0.008705,-0.001605,-0.003499,0.998226,-0.180423,-0.402562,0.999971,-0.007026,0.003149,0.00697,0.999824,0.017421,-0.003271,-0.017399,0.999844,,,,,,,30.29,,,
40355,1108814,-0.003899,0.140506,9.827826,-0.035061,-0.030622,0.041004,,,,0.003158,0.000537,0.000244,,,,-0.219179,-0.276635,0.383305,-0.00001,0.000351,0.02457,1,0.000004,0.000001,0,100261,0.999955,0.008709,-0.001605,-0.003499,0.998628,-0.180408,-0.402593,0.999971,-0.007026,0.003149,0.006971,0.999824,0.017428,-0.003271,-0.017406,0.999843,,,,,,,30.3,,,
40356,1108839,0.062702,0.20429,9.810521,0.03207,0.033189,0.025021,,,,-0.002384,0.001047,-0.00139,,,,,,,0.000157,0.000511,0.024526,1,-0.000003,0.000001,-0.000002,,0.999955,0.008705,-0.001604,-0.0035,0.998222,-0.180315,-0.402711,0.999971,-0.007029,0.003147,0.006973,0.999824,0.017421,-0.003269,-0.017399,0.999844,,,,,,,30.3,,,
40357,1108864,0.021822,0.130817,9.784579,-0.009334,-0.039623,-0.002325,,,,0.000817,-0.001283,-0.001918,,,,,,,0.000054,0.000327,0.024461,1,0.000001,-0.000002,-0.000002,,0.999955,0.008706,-0.001606,-0.003503,0.99829,-0.180555,-0.403056,0.999971,-0.007035,0.003151,0.006979,0.999824,0.017422,-0.003273,-0.0174,0.999844,,,,,,,30.3,,,
