PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Pressure,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
15490,4512658,0.038327,0.062808,9.793591,0.002297,0.001424,0.002397,,,,0.000096,0.000157,0.024484,1,0.000003,0.000002,0.000003,,0.999961,0.008422,-0.002614,-0.000876,0.965392,-0.298688,-0.102905,0.999985,-0.001796,0.005213,0.001708,0.999857,0.016848,-0.005243,-0.016839,0.999845
15491,4512683,-0.06561,0.24392,9.813001,-0.003166,0.001865,0.002088,,,,-0.000164,0.00061,0.024532,1,-0.000004,0.000002,0.000003,,0.999961,0.008417,-0.002612,-0.000874,0.964828,-0.29842,-0.102646,0.999985,-0.001791,0.005208,0.001704,0.999857,0.016838,-0.005238,-0.016829,0.999845
15492,4512708,0.063315,0.078789,9.789705,-0.000337,-0.000577,0.002175,-0.222097,-0.353651,0.398477,0.000158,0.000197,0.024474,1,0,-0.000001,0.000003,100636,0.999961,0.008416,-0.002612,-0.000871,0.96467,-0.298501,-0.102381,0.999985,-0.001787,0.00521,0.001699,0.999857,0.016836,-0.005239,-0.016827,0.999845
15493,4512733,0.099102,0.248882,9.815886,-0.002094,-0.001624,-0.001387,,,,0.000248,0.000622,0.02454,1,-0.000003,-0.000002,-0.000002,,0.999961,0.008412,-0.002614,-0.000874,0.964263,-0.298725,-0.102629,0.999985,-0.001791,0.005214,0.001703,0.999857,0.016829,-0.005243,-0.016819,0.999845
15494,4512758,-0.099803,0.078215,9.789276,0.000555,0.000035,-0.001328,,,,-0.00025,0.000196,0.024473,1,0.000001,0,-0.000002,,0.999961,0.008412,-0.002614,-0.000876,0.964229,-0.298678,-0.102887,0.999985,-0.001796,0.005213,0.001708,0.999857,0.016828,-0.005242,-0.016819,0.999845
15495,4512783,0.186602,0.244347,9.778666,-0.000329,-0.001636,-0.000471,,,,0.000466,0.000611,0.024447,1,0,-0.000002,-0.000001,,0.999961,0.008411,-0.002616,-0.000877,0.964074,-0.298906,-0.103003,0.999985,-0.001798,0.005217,0.00171,0.999857,0.016825,-0.005246,-0.016816,0.999845
15496,4512808,-0.042358,0.043506,9.823631,0.005602,0.002553,-0.001951,-0.22258,-0.353153,0.399461,-0.000106,0.000108,0.024559,1,0.000007,0.000003,-0.000002,100630,0.999961,0.008417,-0.002613,-0.00088,0.96477,-0.298529,-0.103322,0.999985,-0.001803,0.00521,0.001715,0.999857,0.016837,-0.00524,-0.016828,0.999845
15497,4512833,0.105751,0.259433,9.777164,0.000378,0.001455,-0.000148,,,,0.000264,0.000649,0.024443,1,0,0.000002,0,,0.999961,0.008416,-0.002611,-0.00088,0.964716,-0.298315,-0.103384,0.999985,-0.001804,0.005207,0.001716,0.999857,0.016836,-0.005236,-0.016827,0.999845
15498,4512858,-0.057863,0.107695,9.788179,0.000025,-0.000994,0.001615,,,,-0.000145,0.000269,0.02447,1,0,-0.000001,0.000002,,0.999961,0.008415,-0.002612,-0.000879,0.964604,-0.298422,-0.103227,0.999985,-0.001802,0.005208,0.001714,0.999857,0.016834,-0.005238,-0.016825,0.999845
15499,4512883,0.119393,0.223505,9.808374,-0.001507,-0.0007,-0.001106,,,,0.000298,0.000559,0.024521,1,-0.000002,-0.000001,-0.000001,,0.999961,0.008412,-0.002613,-0.000881,0.964281,-0.298514,-0.103432,0.999985,-0.001805,0.00521,0.001717,0.999857,0.016829,-0.00524,-0.01682,0.999845
15500,4512908,0.069515,0.079495,9.802771,0.00223,0.00226,0.001702,-0.222097,-0.353153,0.400455,0.000174,0.000199,0.024507,1,0.000003,0.000003,0.000002,100632,0.999961,0.008414,-0.00261,-0.000879,0.964491,-0.298188,-0.103228,0.999985,-0.001802,0.005204,0.001714,0.999857,0.016833,-0.005234,-0.016823,0.999845
15501,4512933,0.00023,0.263011,9.789608,0.001445,-0.000666,-0.000863,,,,0.000001,0.000657,0.024474,1,0.000002,-0.000001,-0.000001,,0.999961,0.008415,-0.00261,-0.00088,0.96459,-0.298276,-0.103398,0.999985,-0.001805,0.005206,0.001717,0.999857,0.016834,-0.005236,-0.016825,0.999845
15502,4512958,-0.000589,0.090848,9.816241,0.002354,-0.000298,0.000473,,,,-0.000001,0.000227,0.024541,1,0.000003,0,0.000001,,0.999961,0.008417,-0.00261,-0.000881,0.964812,-0.298281,-0.103423,0.999985,-0.001805,0.005206,0.001717,0.999857,0.016838,-0.005236,-0.016829,0.999845
15503,4512983,0.002414,0.221591,9.800575,0.002148,0.00172,0.000816,,,,0.000006,0.000554,0.024501,1,0.000003,0.000002,0.000001,,0.999961,0.008419,-0.002608,-0.00088,0.965011,-0.29803,-0.103347,0.999985,-0.001804,0.005202,0.001716,0.999857,0.016842,-0.005231,-0.016832,0.999845
15504,4513008,0.010295,0.076291,9.770417,0.001844,0.003112,-0.001892,-0.224013,-0.353636,0.400934,0.000026,0.000191,0.024426,1,0.000002,0.000004,-0.000002,100635,0.999961,0.00842,-0.002604,-0.000883,0.965169,-0.297574,-0.103655,0.999985,-0.001809,0.005194,0.001721,0.999857,0.016844,-0.005223,-0.016835,0.999845
15505,4513033,-0.051393,0.273475,9.880589,0.001327,0.002383,-0.00321,,,,-0.000128,0.000684,0.024701,1,0.000002,0.000003,-0.000004,,0.999961,0.008421,-0.002601,-0.000887,0.965253,-0.297219,-0.104154,0.999985,-0.001818,0.005187,0.00173,0.999857,0.016846,-0.005217,-0.016837,0.999845
15506,4513058,0.063686,0.142252,9.761002,-0.003459,-0.000228,-0.002764,,,,0.000159,0.000356,0.024402,1,-0.000004,0,-0.000003,,0.999961,0.008416,-0.002601,-0.000892,0.964646,-0.297206,-0.10468,0.999985,-0.001827,0.005187,0.001739,0.999857,0.016835,-0.005217,-0.016826,0.999845
15507,4513083,-0.072508,0.127569,9.762118,0.00452,0.000194,-0.001064,,,,-0.000181,0.000319,0.024405,1,0.000006,0,-0.000001,,0.999961,0.00842,-0.002601,-0.000893,0.965186,-0.297169,-0.104877,0.999985,-0.00183,0.005187,0.001743,0.999857,0.016845,-0.005217,-0.016835,0.999845
15508,4513108,0.150821,0.161,9.846141,0.001787,0.003982,0.001115,-0.222097,-0.353153,0.400455,0.000377,0.000402,0.024615,1,0.000002,0.000005,0.000001,100636,0.999961,0.008422,-0.002596,-0.000892,0.965333,-0.296596,-0.104753,0.999985,-0.001828,0.005177,0.001741,0.999857,0.016847,-0.005207,-0.016838,0.999845
15509,4513133,-0.036258,0.227246,9.792946,0.00234,-0.003177,-0.000779,,,,-0.000091,0.000568,0.024482,1,0.000003,-0.000004,-0.000001,,0.999961,0.008424,-0.0026,-0.000894,0.965561,-0.297043,-0.104917,0.999985,-0.001831,0.005184,0.001744,0.999857,0.016851,-0.005214,-0.016842,0.999845
15510,4513158,0.017626,0.1059,9.794831,0.002692,0.001668,-0.000565,,,,0.000044,0.000265,0.024487,1,0.000003,0.000002,-0.000001,,0.999961,0.008426,-0.002597,-0.000894,0.965832,-0.296764,-0.104983,0.999985,-0.001832,0.005179,0.001745,0.999857,0.016856,-0.00521,-0.016847,0.999845
15511,4513183,0.200311,0.149596,9.813401,0.004425,-0.00255,0.001187,,,,0.000501,0.000374,0.024534,1,0.000006,-0.000003,0.000001,,0.999961,0.008431,-0.002601,-0.000893,0.966357,-0.297127,-0.104864,0.999985,-0.00183,0.005186,0.001743,0.999856,0.016865,-0.005216,-0.016856,0.999845
15512,4513208,-0.072643,0.173499,9.789467,0.001045,-0.001061,0.002164,-0.224967,-0.354621,0.399444,-0.000182,0.000434,0.024474,1,0.000001,-0.000001,0.000003,100637,0.999961,0.008431,-0.002602,-0.000891,0.966397,-0.297278,-0.104602,0.999985,-0.001826,0.005188,0.001738,0.999856,0.016866,-0.005218,-0.016857,0.999845
15513,4513233,0.1108,0.199921,9.786938,0.003219,0.000737,0.002018,,,,0.000277,0.0005,0.024467,1,0.000004,0.000001,0.000003,,0.999961,0.008434,-0.002601,-0.000889,0.966748,-0.297171,-0.104356,0.999985,-0.001821,0.005187,0.001734,0.999856,0.016872,-0.005217,-0.016863,0.999844
15514,4513258,0.113373,0.137038,9.847019,0.002684,-0.000212,-0.00096,,,,0.000283,0.000342,0.024618,1,0.000003,0,-0.000001,,0.999961,0.008436,-0.002601,-0.000891,0.96702,-0.29716,-0.104636,0.999985,-0.001826,0.005186,0.001738,0.999856,0.016877,-0.005216,-0.016867,0.999844
15515,4513283,-0.032943,0.153413,9.797047,0.002519,0.004619,0.001059,,,,-0.000082,0.000383,0.024493,1,0.000003,0.000006,0.000001,,0.999961,0.008439,-0.002595,-0.00089,0.967272,-0.296495,-0.104519,0.999985,-0.001824,0.005175,0.001737,0.999856,0.016881,-0.005205,-0.016872,0.999844
15516,4513308,-0.021723,0.233203,9.777451,-0.000763,-0.001776,0.001391,-0.224045,-0.351168,0.399437,-0.000054,0.000583,0.024444,1,-0.000001,-0.000002,0.000002,100638,0.999961,0.008437,-0.002597,-0.000889,0.967053,-0.296747,-0.104369,0.999985,-0.001822,0.005179,0.001734,0.999856,0.016877,-0.005209,-0.016868,0.999844
15517,4513333,-0.070156,0.113518,9.822105,0.001267,0.002467,-0.000517,,,,-0.000175,0.000284,0.024555,1,0.000002,0.000003,-0.000001,,0.999961,0.008437,-0.002594,-0.00089,0.967127,-0.296387,-0.104482,0.999985,-0.001824,0.005173,0.001736,0.999856,0.016879,-0.005203,-0.016869,0.999844
15518,4513358,0.141627,0.245904,9.813523,-0.000958,-0.00017,0.004195,,,,0.000354,0.000615,0.024534,1,-0.000001,0,0.000005,,0.999961,0.008435,-0.002594,-0.000886,0.966872,-0.296383,-0.103993,0.999985,-0.001815,0.005173,0.001727,0.999856,0.016874,-0.005203,-0.016865,0.999844
15519,4513383,0.059146,0.107687,9.78992,0.000713,-0.000699,0.004075,,,,0.000148,0.000269,0.024475,1,0.000001,-0.000001,0.000005,,0.999961,0.008435,-0.002595,-0.000881,0.966863,-0.296487,-0.103456,0.999985,-0.001806,0.005175,0.001718,0.999856,0.016874,-0.005204,-0.016865,0.999844
15520,4513408,-0.165088,0.210896,9.779451,0.004511,-0.001667,0.000585,-0.223046,-0.354135,0.400945,-0.000413,0.000527,0.024449,1,0.000006,-0.000002,0.000001,100641,0.999961,0.00844,-0.002597,-0.000881,0.967401,-0.296721,-0.103422,0.999985,-0.001805,0.005179,0.001717,0.999856,0.016883,-0.005208,-0.016874,0.999844
15521,4513433,0.128233,0.084961,9.756399,0.000488,0.00243,-0.00232,,,,0.000321,0.000212,0.024391,1,0.000001,0.000003,-0.000003,,0.999961,0.008439,-0.002594,-0.000884,0.967365,-0.296361,-0.103793,0.999985,-0.001812,0.005172,0.001724,0.999856,0.016883,-0.005202,-0.016874,0.999844
15522,4513458,-0.082684,0.269473,9.841038,0.000466,-0.003767,0.003219,,,,-0.000207,0.000674,0.024603,1,0.000001,-0.000005,0.000004,,0.999961,0.008439,-0.002598,-0.000881,0.967315,-0.29687,-0.103444,0.999985,-0.001805,0.005181,0.001718,0.999856,0.016882,-0.005211,-0.016873,0.999844
15523,4513483,0.177688,0.032368,9.779217,0.003538,0.003127,0.000241,,,,0.000444,0.000081,0.024448,1,0.000004,0.000004,0,,0.999961,0.008442,-0.002594,-0.000881,0.967714,-0.296417,-0.103447,0.999985,-0.001805,0.005173,0.001718,0.999856,0.016889,-0.005203,-0.01688,0.999844
15524,4513508,-0.108021,0.250355,9.807035,0.004558,0.001646,-0.001821,-0.221623,-0.352663,0.399962,-0.00027,0.000626,0.024518,1,0.000006,0.000002,-0.000002,100634,0.999961,0.008447,-0.002592,-0.000884,0.96826,-0.296171,-0.103749,0.999985,-0.001811,0.005169,0.001723,0.999856,0.016898,-0.005199,-0.016889,0.999844
15525,4513533,0.013209,0.078772,9.756542,-0.003992,-0.002009,-0.001428,,,,0.000033,0.000197,0.024391,1,-0.000005,-0.000003,-0.000002,,0.999961,0.008441,-0.002595,-0.000886,0.967581,-0.296449,-0.104003,0.999985,-0.001815,0.005174,0.001728,0.999856,0.016886,-0.005204,-0.016877,0.999844
15526,4513558,0.147166,0.225809,9.853433,0.002991,0.001354,-0.000836,,,,0.000368,0.000564,0.024634,1,0.000004,0.000002,-0.000001,,0.999961,0.008444,-0.002593,-0.000888,0.967896,-0.296214,-0.104225,0.999985,-0.001819,0.00517,0.001731,0.999856,0.016892,-0.0052,-0.016883,0.999844
15527,4513583,-0.011147,0.070327,9.79898,-0.004147,0.001485,-0.000605,,,,-0.000028,0.000176,0.024497,1,-0.000005,0.000002,-0.000001,,0.999961,0.008438,-0.002591,-0.000889,0.967194,-0.295994,-0.104353,0.999985,-0.001821,0.005166,0.001734,0.999856,0.01688,-0.005196,-0.01687,0.999844
15528,4513608,0.040796,0.212166,9.777617,0.000859,-0.002034,0.001811,-0.222576,-0.353648,0.398968,0.000102,0.00053,0.024444,1,0.000001,-0.000003,0.000002,100632,0.999961,0.008438,-0.002593,-0.000887,0.967208,-0.296283,-0.104143,0.999985,-0.001818,0.005171,0.00173,0.999856,0.01688,-0.005201,-0.016871,0.999844
15529,4513633,0.05806,0.164913,9.821725,-0.000049,-0.002196,-0.002718,,,,0.000145,0.000412,0.024554,1,0,-0.000003,-0.000003,,0.999961,0.008437,-0.002596,-0.000891,0.967095,-0.296585,-0.104583,0.999985,-0.001825,0.005176,0.001738,0.999856,0.016878,-0.005206,-0.016869,0.999844
15530,4513658,0.033073,0.150511,9.80048,0.003802,0.000785,0.000573,,,,0.000083,0.000376,0.024501,1,0.000005,0.000001,0.000001,,0.999961,0.008441,-0.002594,-0.00089,0.967525,-0.296435,-0.104519,0.999985,-0.001824,0.005174,0.001737,0.999856,0.016885,-0.005204,-0.016876,0.999844
15531,4513683,0.107993,0.21067,9.799792,-0.002803,-0.002502,-0.00077,,,,0.00027,0.000527,0.024499,1,-0.000004,-0.000003,-0.000001,,0.999961,0.008436,-0.002598,-0.000892,0.967016,-0.296786,-0.104681,0.999985,-0.001827,0.00518,0.001739,0.999856,0.016877,-0.00521,-0.016867,0.999844
15532,4513708,-0.083745,0.189332,9.858609,-0.001758,0.002351,-0.003709,-0.22307,-0.35216,0.400441,-0.000209,0.000473,0.024647,1,-0.000002,0.000003,-0.000005,100633,0.999961,0.008433,-0.002595,-0.000897,0.966659,-0.296434,-0.105251,0.999985,-0.001837,0.005174,0.001749,0.999856,0.01687,-0.005204,-0.016861,0.999844
15533,4513733,0.02814,0.180406,9.757497,-0.004146,-0.001261,-0.000316,,,,0.00007,0.000451,0.024394,1,-0.000005,-0.000002,0,,0.999961,0.008427,-0.002596,-0.000897,0.965957,-0.296608,-0.105345,0.999985,-0.001839,0.005177,0.001751,0.999856,0.016858,-0.005207,-0.016849,0.999844
15534,4513758,0.025,0.179397,9.808111,-0.001487,-0.000529,0.001708,,,,0.000062,0.000449,0.02452,1,-0.000002,-0.000001,0.000002,,0.999961,0.008424,-0.002596,-0.000896,0.965628,-0.296649,-0.105213,0.999985,-0.001836,0.005177,0.001749,0.999856,0.016852,-0.005208,-0.016843,0.999845
15535,4513783,0.070155,0.161658,9.812119,-0.003454,0.003403,0.000035,,,,0.000176,0.000404,0.02453,1,-0.000004,0.000004,0,,0.999961,0.008419,-0.002592,-0.000897,0.965025,-0.296155,-0.105245,0.999985,-0.001837,0.005169,0.00175,0.999857,0.016842,-0.005199,-0.016833,0.999845
15536,4513808,-0.161501,0.187196,9.784673,0.003398,0.000884,0.004073,-0.222571,-0.353644,0.400948,-0.000404,0.000468,0.024462,1,0.000004,0.000001,0.000005,100632,0.999961,0.008422,-0.002591,-0.000892,0.965401,-0.296033,-0.104704,0.999985,-0.001827,0.005167,0.00174,0.999857,0.016848,-0.005197,-0.016839,0.999845
15537,4513833,0.237398,0.165631,9.769609,-0.004886,0.001734,-0.002512,,,,0.000594,0.000414,0.024424,1,-0.000006,0.000002,-0.000003,,0.999961,0.008415,-0.002589,-0.000895,0.964595,-0.295772,-0.105105,0.999985,-0.001834,0.005162,0.001747,0.999857,0.016834,-0.005192,-0.016825,0.999845
15538,4513858,-0.136479,0.140652,9.827422,0.002294,-0.000656,-0.000125,,,,-0.000341,0.000351,0.024569,1,0.000003,-0.000001,0,,0.999961,0.008417,-0.002589,-0.000896,0.964809,-0.295828,-0.105192,0.999985,-0.001836,0.005163,0.001749,0.999857,0.016838,-0.005193,-0.016829,0.999845
15539,4513883,0.192351,0.126775,9.767415,-0.000679,0.003115,-0.000972,,,,0.000481,0.000317,0.024419,1,-0.000001,0.000004,-0.000001,,0.999961,0.008415,-0.002585,-0.000898,0.964604,-0.295373,-0.105369,0.999985,-0.001839,0.005155,0.001752,0.999857,0.016834,-0.005185,-0.016825,0.999845
15540,4513908,-0.12616,0.182404,9.827873,0.00635,-0.001404,0.001652,-0.224028,-0.352651,0.399444,-0.000315,0.000456,0.02457,1,0.000008,-0.000002,0.000002,100634,0.999961,0.008422,-0.002587,-0.000896,0.965404,-0.295572,-0.105181,0.999985,-0.001836,0.005159,0.001749,0.999857,0.016848,-0.005189,-0.016839,0.999845
15541,4513933,-0.00683,0.122878,9.799147,-0.002082,-0.001474,0.000938,,,,-0.000017,0.000307,0.024498,1,-0.000003,-0.000002,0.000001,,0.999961,0.008419,-0.002589,-0.000895,0.964997,-0.29578,-0.105095,0.999985,-0.001834,0.005162,0.001747,0.999857,0.016841,-0.005192,-0.016832,0.999845
15542,4513958,0.209705,0.135237,9.772919,0.003134,-0.000675,-0.00127,,,,0.000524,0.000338,0.024432,1,0.000004,-0.000001,-0.000002,,0.999961,0.008422,-0.002589,-0.000898,0.965333,-0.295834,-0.10535,0.999985,-0.001839,0.005163,0.001751,0.999857,0.016847,-0.005193,-0.016838,0.999845
15543,4513983,0.000938,0.145769,9.815359,-0.001951,-0.002274,0.000859,,,,0.000002,0.000365,0.024538,1,-0.000002,-0.000003,0.000001,,0.999961,0.008418,-0.002592,-0.000897,0.964945,-0.296156,-0.105277,0.999985,-0.001837,0.005169,0.00175,0.999857,0.01684,-0.005199,-0.016831,0.999845
15544,4514008,0.017642,0.150481,9.776899,0.007426,-0.000949,-0.000881,-0.222559,-0.354632,0.400952,0.000044,0.000376,0.024442,1,0.000009,-0.000001,-0.000001,100634,0.999961,0.008427,-0.002593,-0.000898,0.965901,-0.296284,-0.105451,0.999985,-0.00184,0.005171,0.001753,0.999857,0.016857,-0.005201,-0.016848,0.999845
15545,4514033,0.00274,0.160085,9.825134,-0.001523,0.003933,-0.00024,,,,0.000007,0.0004,0.024563,1,-0.000002,0.000005,0,,0.999961,0.008424,-0.002588,-0.000899,0.965575,-0.295714,-0.105521,0.999985,-0.001842,0.005161,0.001754,0.999857,0.016851,-0.005191,-0.016842,0.999845
15546,4514058,0.118046,0.183165,9.788297,0.003432,-0.002129,0.00077,,,,0.000295,0.000458,0.024471,1,0.000004,-0.000003,0.000001,,0.999961,0.008427,-0.002591,-0.000899,0.965952,-0.295981,-0.105503,0.999985,-0.001841,0.005166,0.001754,0.999856,0.016858,-0.005196,-0.016849,0.999845
15547,4514083,-0.033628,0.149049,9.799288,0.003477,0.00631,0.00264,,,,-0.000084,0.000372,0.024498,1,0.000004,0.000008,0.000003,,0.999961,0.00843,-0.002583,-0.000896,0.96634,-0.295078,-0.105155,0.999985,-0.001835,0.00515,0.001748,0.999856,0.016865,-0.00518,-0.016856,0.999845
15548,4514108,0.039126,0.229309,9.792066,0.000881,-0.002059,-0.002076,-0.223549,-0.352654,0.398954,0.000098,0.000573,0.02448,1,0.000001,-0.000003,-0.000003,100639,0.999961,0.008431,-0.002585,-0.000899,0.966359,-0.295362,-0.105502,0.999985,-0.001841,0.005155,0.001754,0.999856,0.016865,-0.005185,-0.016856,0.999844
15549,4514133,-0.088855,0.128048,9.799026,0.004608,-0.000198,-0.002709,,,,-0.000222,0.00032,0.024498,1,0.000006,0,-0.000003,,0.999961,0.008435,-0.002585,-0.000903,0.966913,-0.295378,-0.105936,0.999985,-0.001849,0.005155,0.001762,0.999856,0.016875,-0.005186,-0.016865,0.999844
15550,4514158,0.099768,0.231542,9.822488,-0.000411,0.000415,-0.000426,,,,0.000249,0.000579,0.024556,1,-0.000001,0.000001,-0.000001,,0.999961,0.008434,-0.002585,-0.000904,0.966741,-0.295279,-0.106122,0.999985,-0.001852,0.005154,0.001765,0.999856,0.016872,-0.005184,-0.016862,0.999844
15551,4514183,-0.027019,0.135438,9.797287,-0.001296,0.003196,0.000853,,,,-0.000067,0.000339,0.024493,1,-0.000002,0.000004,0.000001,,0.999961,0.008431,-0.00258,-0.000904,0.966447,-0.294817,-0.106037,0.999985,-0.001851,0.005146,0.001764,0.999856,0.016867,-0.005176,-0.016857,0.999845
15552,4514208,-0.030055,0.216724,9.794474,0.001007,-0.000323,0.003765,-0.224473,-0.355611,0.399948,-0.000075,0.000542,0.024486,1,0.000001,0,0.000005,100632,0.999961,0.008432,-0.002581,-0.000899,0.96648,-0.294866,-0.105543,0.999985,-0.001842,0.005146,0.001755,0.999856,0.016867,-0.005177,-0.016858,0.999844
15553,4514233,0.006868,0.145144,9.817743,-0.000212,-0.000104,-0.002129,,,,0.000017,0.000363,0.024544,1,0,0,-0.000003,,0.999961,0.00843,-0.002581,-0.000902,0.966343,-0.29487,-0.105894,0.999985,-0.001848,0.005146,0.001761,0.999856,0.016865,-0.005177,-0.016856,0.999845
15554,4514258,0.098382,0.224845,9.828808,-0.002229,0.002512,0.001246,,,,0.000246,0.000562,0.024572,1,-0.000003,0.000003,0.000002,,0.999961,0.008427,-0.002577,-0.000902,0.965908,-0.294475,-0.105814,0.999985,-0.001847,0.00514,0.00176,0.999857,0.016857,-0.00517,-0.016848,0.999845
15555,4514283,0.021996,0.128905,9.786391,-0.001313,-0.00352,-0.000943,,,,0.000055,0.000322,0.024466,1,-0.000002,-0.000004,-0.000001,,0.999961,0.008424,-0.002582,-0.000903,0.965613,-0.294971,-0.106003,0.999985,-0.00185,0.005148,0.001763,0.999857,0.016852,-0.005179,-0.016843,0.999845
15556,4514308,0.027278,0.127783,9.788821,0.003513,0.004765,0.001959,-0.221643,-0.350685,0.400943,0.000068,0.000319,0.024472,1,0.000004,0.000006,0.000002,100634,0.999961,0.008427,-0.002576,-0.000901,0.966006,-0.294287,-0.105756,0.999985,-0.001846,0.005136,0.001759,0.999856,0.016859,-0.005167,-0.01685,0.999845
15557,4514333,-0.021868,0.198502,9.840417,-0.000226,0.001127,-0.001661,,,,-0.000055,0.000496,0.024601,1,0,0.000001,-0.000002,,0.999961,0.008426,-0.002574,-0.000904,0.965867,-0.294116,-0.106036,0.999985,-0.001851,0.005133,0.001764,0.999856,0.016857,-0.005164,-0.016847,0.999845
15558,4514358,0.111802,0.11365,9.787271,0.001772,-0.003244,-0.000232,,,,0.000279,0.000284,0.024468,1,0.000002,-0.000004,0,,0.999961,0.008427,-0.002578,-0.000904,0.966007,-0.294541,-0.106115,0.999985,-0.001852,0.005141,0.001765,0.999856,0.016859,-0.005171,-0.01685,0.999845
15559,4514383,-0.026616,0.130057,9.8222,0.002892,0.004221,0.00057,,,,-0.000066,0.000325,0.024556,1,0.000004,0.000005,0.000001,,0.999961,0.00843,-0.002573,-0.000904,0.966312,-0.293932,-0.106068,0.999985,-0.001851,0.00513,0.001764,0.999856,0.016864,-0.005161,-0.016855,0.999845
15560,4514408,0.156727,0.245461,9.790303,-0.003543,-0.000617,-0.00051,-0.221642,-0.351182,0.39946,0.000392,0.000614,0.024476,1,-0.000004,-0.000001,-0.000001,100638,0.999961,0.008425,-0.002573,-0.000905,0.965697,-0.294013,-0.106187,0.999985,-0.001853,0.005131,0.001767,0.999857,0.016854,-0.005162,-0.016844,0.999845
15561,4514433,-0.056359,0.010078,9.786797,0.001638,0.002814,0.002205,,,,-0.000141,0.000025,0.024467,1,0.000002,0.000004,0.000003,,0.999961,0.008426,-0.00257,-0.000903,0.965822,-0.293609,-0.10591,0.999985,-0.001848,0.005124,0.001762,0.999857,0.016856,-0.005155,-0.016846,0.999845
15562,4514458,0.049791,0.317574,9.800578,-0.000958,-0.002387,-0.001895,,,,0.000124,0.000794,0.024501,1,-0.000001,-0.000003,-0.000002,,0.999961,0.008424,-0.002573,-0.000907,0.965572,-0.293907,-0.106364,0.999985,-0.001856,0.00513,0.00177,0.999857,0.016851,-0.00516,-0.016842,0.999845
15563,4514483,0.030801,-0.011302,9.78229,0.004817,0.00011,-0.003634,,,,0.000077,-0.000029,0.024456,1,0.000006,0,-0.000005,,0.999961,0.008429,-0.002572,-0.000911,0.966157,-0.293876,-0.106929,0.999985,-0.001866,0.005129,0.00178,0.999856,0.016862,-0.00516,-0.016852,0.999845
